Date,AMZN,BKR,CVX,FORD,GOOG,GOVT,IBTA.L,IEF,IEI,MRVL,NKE,SAM,SHEL,SHY,TLT,TMUS
2022-03-09,139.2790069580078,31.408802032470703,147.95689392089844,15.5,133.2349395751953,23.489126205444336,5.306000232696533,101.460693359375,116.10945129394531,65.62691497802734,121.56946563720703,367.69000244140625,45.97962188720703,76.91427612304688,122.79109954833984,119.26594543457031
2022-03-10,146.8175048828125,34.13072204589844,152.00575256347656,16.399999618530273,132.0565185546875,23.387834548950195,5.297999858856201,100.99491119384766,115.80360412597656,64.34493255615234,120.68846130371094,350.1199951171875,45.96184539794922,76.85038757324219,121.02691650390625,120.81103515625
2022-03-11,145.52450561523438,34.966796875,152.07691955566406,16.0,129.86041259765625,23.387834548950195,5.297500133514404,100.96753692626953,115.70166015625,62.21489334106445,117.43256378173828,346.6199951171875,45.28606414794922,76.82299041748047,121.43199920654297,121.81827545166016
2022-03-14,141.85299682617188,34.353668212890625,148.3572998046875,14.5,126.14352416992188,23.17605972290039,5.288000106811523,99.68901824951172,114.85820007324219,59.41428756713867,112.58702087402344,349.9100036621094,44.42356491088867,76.6222152709961,118.59664154052734,121.32933044433594
2022-03-15,147.3665008544922,32.39352035522461,140.84690856933594,15.199999809265137,129.0492706298828,23.019527435302734,5.291999816894531,99.64335632324219,114.83039855957031,64.86758422851562,114.33946228027344,358.9700012207031,44.77033996582031,76.64962768554688,118.3896484375,123.49050903320312
2022-03-16,153.10400390625,31.26016616821289,140.3397216796875,15.199999809265137,133.06027221679688,23.17605972290039,5.285999774932861,99.50636291503906,114.62647247314453,67.95417022705078,119.8840560913086,373.05999755859375,44.66363525390625,76.57658386230469,119.55077362060547,124.93782806396484
2022-03-17,157.23899841308594,32.4957160949707,142.76901245117188,15.5,133.96597290039062,23.130022048950195,5.281000137329102,99.31456756591797,114.5337905883789,68.44723510742188,122.00997924804688,384.79998779296875,46.12189865112305,76.54918670654297,118.6596908569336,126.10153198242188
2022-03-18,161.25050354003906,32.78369140625,143.91693115234375,16.0,136.15658569335938,23.194477081298828,5.28000020980835,99.60682678222656,114.59866333007812,70.34060668945312,125.67764282226562,401.6199951171875,45.49058151245117,76.53093719482422,120.10881042480469,124.37063598632812
2022-03-21,161.4915008544922,33.64765167236328,146.5063934326172,15.300000190734863,135.83511352539062,22.955076217651367,5.26800012588501,98.31002044677734,113.63471984863281,69.72918701171875,124.67213439941406,397.9200134277344,47.517906188964844,76.27539825439453,117.32752990722656,123.1873550415039
2022-03-22,164.88900756835938,33.94491958618164,146.01699829101562,15.600000381469727,139.6162109375,22.872196197509766,5.255000114440918,97.77122497558594,113.29178619384766,70.38990020751953,127.44923400878906,407.010009765625,47.18891906738281,76.22062683105469,115.82437896728516,122.9135513305664
2022-03-23,163.4080047607422,34.92034149169922,147.59202575683594,16.100000381469727,137.8505859375,22.982690811157227,5.258999824523926,98.42874908447266,113.70886993408203,67.9837417602539,127.36302947998047,389.17999267578125,48.673851013183594,76.28451538085938,118.36265563964844,122.07254028320312
2022-03-24,163.64950561523438,35.57063674926758,147.9835662841797,16.5,140.6458282470703,22.936660766601562,5.260000228881836,97.88080596923828,113.40300750732422,72.73689270019531,126.48204803466797,392.6400146484375,48.92282485961914,76.2662582397461,117.43555450439453,122.9135513305664
2022-03-25,164.77349853515625,35.9700927734375,150.6620635986328,16.600000381469727,140.85435485839844,22.752492904663086,5.24399995803833,96.87623596191406,112.54100799560547,73.33843231201172,128.03335571289062,383.20001220703125,49.42965316772461,76.05633544921875,115.80636596679688,121.54447174072266
2022-03-28,168.99049377441406,34.37224197387695,148.02809143066406,16.600000381469727,141.2808380126953,22.798534393310547,5.23799991607666,97.0954360961914,112.59662628173828,73.27925872802734,129.09632873535156,386.5299987792969,47.99807357788086,75.98330688476562,116.79647064208984,123.69586944580078
2022-03-29,169.31500244140625,34.06568145751953,146.22166442871094,16.799999237060547,142.57470703125,22.862998962402344,5.238999843597412,97.57942199707031,112.87467956542969,75.10359954833984,133.24282836914062,396.510009765625,47.52680587768555,76.01983642578125,117.67858123779297,125.59300994873047
2022-03-30,166.30099487304688,34.6973876953125,147.25390625,17.5,141.9720458984375,22.936660766601562,5.247000217437744,97.9629898071289,113.12493896484375,71.99729919433594,132.66824340820312,386.260009765625,49.447444915771484,76.07459259033203,118.59664154052734,125.76905059814453
2022-03-31,162.99749755859375,33.82415008544922,144.89576721191406,17.200000762939453,138.9911651611328,22.936660766601562,5.250999927520752,98.1456527709961,113.12493896484375,70.71532440185547,128.85693359375,388.4700012207031,48.84279251098633,76.07459259033203,118.88473510742188,125.51480102539062
2022-04-01,163.55999755859375,33.83344268798828,146.1326904296875,17.600000381469727,140.03671264648438,22.87766456604004,5.235000133514404,97.50655364990234,112.54705047607422,70.08419799804688,127.86101531982422,391.1499938964844,49.54525375366211,75.91571807861328,119.33726501464844,127.87156677246094
2022-04-04,168.34649658203125,33.84272766113281,146.26614379882812,18.299999237060547,142.96534729003906,22.859230041503906,5.238999843597412,97.44257354736328,112.63052368164062,71.947998046875,128.64627075195312,396.9599914550781,49.63416290283203,75.96137237548828,118.50789642333984,129.6611328125
2022-04-05,164.05499267578125,32.99736022949219,145.3673858642578,18.299999237060547,140.39801025390625,22.674884796142578,5.228000164031982,96.28144073486328,111.85132598876953,67.36249542236328,126.69271850585938,392.6300048828125,48.825016021728516,75.82439422607422,115.83050537109375,129.04505920410156
2022-04-06,158.75599670410156,33.18314743041992,146.65768432617188,18.700000762939453,136.52931213378906,22.63800811767578,5.232999801635742,95.94317626953125,111.85132598876953,65.57759094238281,122.91970825195312,384.2799987792969,49.171791076660156,75.87919616699219,114.89295196533203,130.75640869140625
2022-04-07,157.7845001220703,33.554744720458984,148.6954803466797,19.100000381469727,135.82167053222656,22.610361099243164,5.236000061035156,95.70545959472656,111.94410705566406,64.80773162841797,123.8964614868164,384.8800048828125,49.27848815917969,75.9339599609375,114.0275650024414,130.3358917236328
